"","SurveyID","ProjectID","LocationName","Date","Collectors","Longitude","Latitude","SurveyTypeID","Plot.Name","SpeciesVarietalCode","SpeciesVarietalName","Measurement","CanopyID","Woody_DBH_cm","Woody_Height_m","ProjCode","Genus"
"299",12,"Heritage Oak Winery","RIP07","3/20/2012","K. Swan, B. Harlan, J. Romero, S. Tremayne",-121.2,38.15,"Plant","RIP07","QULO","Quercus lobata",4,"",20.1,9.5,"HEROW","Quercus"
"300",12,"Heritage Oak Winery","RIP07","3/20/2012","K. Swan, B. Harlan, J. Romero, S. Tremayne",-121.2,38.15,"Plant","RIP07","QULO","Quercus lobata",5,"",12,2.61,"HEROW","Quercus"
"321",12,"Heritage Oak Winery","RIP07","3/20/2012","K. Swan, B. Harlan, J. Romero, S. Tremayne",-121.2,38.15,"Plant","RIP07","QULO","Quercus lobata",26,"",7.3,3,"HEROW","Quercus"
"324",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",1,"",24.2,8.6,"COSRP","Quercus"
"325",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",2,"",10.3,6,"COSRP","Quercus"
"326",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",3,"",16.9,8.9,"COSRP","Quercus"
"327",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",4,"",19.7,8.9,"COSRP","Quercus"
"328",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",5,"",15.6,8.9,"COSRP","Quercus"
"329",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",6,"",11.8,8.9,"COSRP","Quercus"
"330",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",7,"",16,6.8,"COSRP","Quercus"
"331",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",8,"",33.5,12.3,"COSRP","Quercus"
"333",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",10,"",44,14.5,"COSRP","Quercus"
"334",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",11,"",16,16.8,"COSRP","Quercus"
"335",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",12,"",32,13.9,"COSRP","Quercus"
"336",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",13,"",6.5,4.8,"COSRP","Quercus"
"337",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",14,"",24.7,13.7,"COSRP","Quercus"
"338",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",15,"",16.6,12,"COSRP","Quercus"
"339",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",16,"",25.5,13.5,"COSRP","Quercus"
"340",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",17,"",23,11.1,"COSRP","Quercus"
"341",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",18,"",15.6,8.4,"COSRP","Quercus"
"342",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",19,"",10.5,6.5,"COSRP","Quercus"
"343",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",20,"",31.2,15.3,"COSRP","Quercus"
"344",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",21,"",6,8.4,"COSRP","Quercus"
"345",24,"Cosumnes River Preserve","Beacon","7/23/2012","Mariloli",-121.41,38.26,"Plant","CRP02","QULO","Quercus lobata",22,"",22.5,12.7,"COSRP","Quercus"
"346",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",1,"",34.6,12.2,"COSRP","Quercus"
"347",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",2,"",21.4,9.8,"COSRP","Quercus"
"348",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",3,"",22.3,9.9,"COSRP","Quercus"
"349",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",4,"",34.1,12,"COSRP","Quercus"
"350",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",5,"",15.5,8.7,"COSRP","Quercus"
"351",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",6,"",27.3,10.8,"COSRP","Quercus"
"352",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",7,"",31.4,11.6,"COSRP","Quercus"
"353",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",8,"",22.2,9.9,"COSRP","Quercus"
"354",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",9,"",31.1,11.5,"COSRP","Quercus"
"355",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",10,"",18.8,9.3,"COSRP","Quercus"
"356",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",11,"",16.8,8.9,"COSRP","Quercus"
"357",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",12,"",16.3,8.8,"COSRP","Quercus"
"358",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",13,"",29.7,11.3,"COSRP","Quercus"
"359",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",14,"",20.1,9.5,"COSRP","Quercus"
"360",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",15,"",37.8,12.8,"COSRP","Quercus"
"361",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",16,"",14.9,8.8,"COSRP","Quercus"
"362",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",17,"",18,9.1,"COSRP","Quercus"
"363",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",18,"",19.5,9.4,"COSRP","Quercus"
"364",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",19,"",26.3,10.7,"COSRP","Quercus"
"365",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",20,"",10,7.7,"COSRP","Quercus"
"366",25,"Cosumnes River Preserve","Not Recorded","7/23/2012","Paul, Melissa, Silvestre, Hiyawen, Mehrey",-121.41,38.26,"Plant","CRP03","QULO","Quercus lobata",21,"",6.8,7.1,"COSRP","Quercus"
"377",26,"Cosumnes River Preserve","Tall Forest","7/24/2012","Liz, Hayawen, Melissa, Jackie, Mehrey",-121.41,38.27,"Plant","CRP04","QULO","Quercus lobata",10,"",32.4,9.9,"COSRP","Quercus"
"400",26,"Cosumnes River Preserve","Tall Forest","7/24/2012","Liz, Hayawen, Melissa, Jackie, Mehrey",-121.41,38.27,"Plant","CRP04","QULO","Quercus lobata",33,"",23.4,9.9,"COSRP","Quercus"
"401",26,"Cosumnes River Preserve","Tall Forest","7/24/2012","Liz, Hayawen, Melissa, Jackie, Mehrey",-121.41,38.27,"Plant","CRP04","QULO","Quercus lobata",34,"",8.2,9.9,"COSRP","Quercus"
"430",26,"Cosumnes River Preserve","Tall Forest","7/24/2012","Liz, Hayawen, Melissa, Jackie, Mehrey",-121.41,38.27,"Plant","CRP04","QULO","Quercus lobata",63,"",10.5,5,"COSRP","Quercus"
"446",27,"Cosumnes River Preserve","Not Recorded","7/24/2012","Liz, Hiyawen, Jackie, Melissa, Mehrey",-121.41,38.27,"Plant","CRP05","QULO","Quercus lobata",26,"",6.2,4.7,"COSRP","Quercus"
"460",28,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP07","QULO","Quercus lobata",1,"",48,22,"COSRP","Quercus"
"463",28,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP07","QULO","Quercus lobata",4,"",35,19,"COSRP","Quercus"
"467",28,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP07","QULO","Quercus lobata",8,"",10.7,8,"COSRP","Quercus"
"470",28,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP07","QULO","Quercus lobata",11,"",39.8,26,"COSRP","Quercus"
"472",28,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP07","QULO","Quercus lobata",13,"",35.5,21,"COSRP","Quercus"
"473",28,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP07","QULO","Quercus lobata",14,"",42.5,18,"COSRP","Quercus"
"474",28,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP07","QULO","Quercus lobata",15,"",48,22,"COSRP","Quercus"
"475",28,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP07","QULO","Quercus lobata",16,"",34.9,20,"COSRP","Quercus"
"476",28,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP07","QULO","Quercus lobata",17,"",60.2,24,"COSRP","Quercus"
"477",28,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP07","QULO","Quercus lobata",18,"",16.6,6,"COSRP","Quercus"
"591",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",1,"",8.5,4,"COSRP","Quercus"
"592",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",2,"",6.1,3.3,"COSRP","Quercus"
"593",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",3,"",5.9,3.5,"COSRP","Quercus"
"607",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",17,"",5.2,4.5,"COSRP","Quercus"
"609",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",19,"",34.2,17.2,"COSRP","Quercus"
"610",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",20,"",5.3,3.5,"COSRP","Quercus"
"611",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",21,"",21.6,16.4,"COSRP","Quercus"
"612",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",22,"",19.1,6.5,"COSRP","Quercus"
"613",30,"Cosumnes River Preserve","Accidental Forest","7/25/2012","Hiyawen, Silvestre, Jasmine, Loli, Mehrey, Jackie",-121.4,38.27,"Plant","CRP10","QULO","Quercus lobata",23,"",5.4,4.3,"COSRP","Quercus"
"649",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",4,"",15.9,4.64,"COSRP","Quercus"
"650",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",5,"",50,17.4,"COSRP","Quercus"
"651",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",6,"",25.5,4.8,"COSRP","Quercus"
"653",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",8,"",13.1,7.7,"COSRP","Quercus"
"654",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",9,"",24.6,15.2,"COSRP","Quercus"
"655",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",10,"",19.1,6.6,"COSRP","Quercus"
"662",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",17,"",19.4,8.2,"COSRP","Quercus"
"663",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",18,"",55.9,28.8,"COSRP","Quercus"
"664",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",19,"",60.6,28,"COSRP","Quercus"
"665",32,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Jasmine, Hiyawen, Loli, Silvestre, Jackie, Mehrey",-121.38,38.31,"Plant","CRP13","QULO","Quercus lobata",20,"",39.1,17.2,"COSRP","Quercus"
"667",33,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Silvestre, Loli, Jasmine, Hiyawen, Jackie, Mehrey",-121.38,38.31,"Plant","CRP14","QULO","Quercus lobata",1,"",110.6,12.6,"COSRP","Quercus"
"669",33,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Silvestre, Loli, Jasmine, Hiyawen, Jackie, Mehrey",-121.38,38.31,"Plant","CRP14","QULO","Quercus lobata",3,"",59.8,15.5,"COSRP","Quercus"
"670",33,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Silvestre, Loli, Jasmine, Hiyawen, Jackie, Mehrey",-121.38,38.31,"Plant","CRP14","QULO","Quercus lobata",4,"",72,22.4,"COSRP","Quercus"
"671",33,"Cosumnes River Preserve","Shaw Forest","7/26/2012","Silvestre, Loli, Jasmine, Hiyawen, Jackie, Mehrey",-121.38,38.31,"Plant","CRP14","QULO","Quercus lobata",5,"",50,9.7,"COSRP","Quercus"
"673",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",1,"",68.5,21.3,"COSRP","Quercus"
"700",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",28,"",13.7,4,"COSRP","Quercus"
"703",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",31,"",27.8,8.3,"COSRP","Quercus"
"704",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",32,"",13.3,8.2,"COSRP","Quercus"
"705",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",33,"",7.2,5.4,"COSRP","Quercus"
"706",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",34,"",7.3,0.9,"COSRP","Quercus"
"707",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",35,"",8.5,6.9,"COSRP","Quercus"
"708",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",36,"",24.2,8.4,"COSRP","Quercus"
"709",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",37,"",19,8.3,"COSRP","Quercus"
"710",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",38,"",23,7.8,"COSRP","Quercus"
"711",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",39,"",21.8,7.9,"COSRP","Quercus"
"712",34,"Cosumnes River Preserve","Castello Tract","7/26/2012","Hiyawen, Jackie, Mehrey, Jasmine, Silvestre, Loli",-121.34,38.36,"Plant","CRP17","QULO","Quercus lobata",40,"",23.7,7.4,"COSRP","Quercus"
"713",35,"Cosumnes River Preserve","Castello Tract","7/26/2012","John, Paul, Liz, Erik, Melissa",-121.34,38.36,"Plant","CRP24","QULO","Quercus lobata",1,"",24.4,12.13,"COSRP","Quercus"
"714",35,"Cosumnes River Preserve","Castello Tract","7/26/2012","John, Paul, Liz, Erik, Melissa",-121.34,38.36,"Plant","CRP24","QULO","Quercus lobata",2,"",23.7,9.5,"COSRP","Quercus"
"715",35,"Cosumnes River Preserve","Castello Tract","7/26/2012","John, Paul, Liz, Erik, Melissa",-121.34,38.36,"Plant","CRP24","QULO","Quercus lobata",3,"",33.3,10.3,"COSRP","Quercus"
"717",35,"Cosumnes River Preserve","Castello Tract","7/26/2012","John, Paul, Liz, Erik, Melissa",-121.34,38.36,"Plant","CRP24","QULO","Quercus lobata",5,"",156.9,23,"COSRP","Quercus"
"719",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",1,"",7.6,5.7,"COSRP","Quercus"
"720",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",2,"",7,5.9,"COSRP","Quercus"
"721",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",3,"",15.9,7.1,"COSRP","Quercus"
"722",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",4,"",12.2,5.4,"COSRP","Quercus"
"723",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",5,"",6.3,2.9,"COSRP","Quercus"
"724",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",6,"",16.4,8.1,"COSRP","Quercus"
"725",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",7,"",19.5,8.7,"COSRP","Quercus"
"726",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",8,"",16.5,10.9,"COSRP","Quercus"
"727",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",9,"",11.6,5.7,"COSRP","Quercus"
"728",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",10,"",17.5,9.5,"COSRP","Quercus"
"729",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",11,"",16.2,7.3,"COSRP","Quercus"
"730",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",12,"",10.5,7.7,"COSRP","Quercus"
"731",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",13,"",14.3,7.7,"COSRP","Quercus"
"732",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",14,"",12.8,7.2,"COSRP","Quercus"
"733",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",15,"",6.8,2.4,"COSRP","Quercus"
"734",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",16,"",10.5,3.5,"COSRP","Quercus"
"735",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",17,"",22.4,9.2,"COSRP","Quercus"
"736",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",18,"",6,3.4,"COSRP","Quercus"
"737",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",19,"",17.8,8,"COSRP","Quercus"
"738",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",20,"",8.5,4.1,"COSRP","Quercus"
"739",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",21,"",16.6,7.1,"COSRP","Quercus"
"740",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",22,"",5.7,3.1,"COSRP","Quercus"
"741",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",23,"",5.4,2.2,"COSRP","Quercus"
"742",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",24,"",10.2,7.2,"COSRP","Quercus"
"743",36,"Cosumnes River Preserve","Maccormik-Williamson","7/27/2012","Mehrey, Erik, Paul, Melissa, Liz",-121.46,38.26,"Plant","CRP20","QULO","Quercus lobata",25,"",17.5,8.5,"COSRP","Quercus"
